start;end;path;frequency
click;pdf_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;glass;[createdbyagent,agentinvolvedwithitem,buildingfeaturemadefrombuildingmaterial];26
click;request;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;next_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;left;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;movies;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;note;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;news_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;directions;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;log;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;pubmed;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;life;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;website_links;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;interactive_map;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;outline;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;control;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;chart;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;open;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;_;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;news_items;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;layout;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;mail;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;service;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;wiki;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;cd;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;links_links_all_links;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;click_here;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;password;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;words;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;error;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;timeline;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;slideshow;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;history;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;download_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;work;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;graphics;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;illustration;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;bibliography;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;search_form;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;selections;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;answers;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;google;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;choice;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;choices;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;galleries;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;glossary;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;paypal_shopping_cart;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;frame;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;safari;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;friends;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;analysis;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;set;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;notes;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;printer_friendly_page;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;report;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;status;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;flash_player;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;server;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;music;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;outside_sites;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;task;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;wizard;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;paintings;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;selection;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;tours;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;posts;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;views;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;schedule;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;webcast;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;code;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;point;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;word;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;lists;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;help_page;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;demos;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;category;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;dialog;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;property;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;top;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;tab;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;events;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;external_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;field;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;column;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;steps;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;scale;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;features;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;feedback_form;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;ads;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;reviews;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;format;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;contents;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;lessons;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;help_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;tv;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;load;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;jobs;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;vista;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;acrobat;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;statistics;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;print_page;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;things;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;interface;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;forum;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;party_websites;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;current_status;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;custom;[createdbyagent,agentinvolvedwithitem,buildingfeaturemadefrombuildingmaterial];26
click;space;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;popup;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;dictionary;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;metal;[createdbyagent,agentinvolvedwithitem,buildingfeaturemadefrombuildingmaterial];26
click;stone;[createdbyagent,agentinvolvedwithitem,buildingfeaturemadefrombuildingmaterial];26
click;larger_one;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;widget;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;full_picture;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;xml;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;photo_gallery;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;web_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;reference;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;third_party_websites;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;portfolio;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;stories;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;printable_version;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;landing;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;database;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;listings;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;conditions;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;chat_room;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;addresses;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;media;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;transcript;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;faq;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;recording;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;will;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;buttons;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;number;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;meeting;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;clips;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;manual;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;process;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;headline;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;webpages;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;air;[createdbyagent,agentcreated,subpartof];26
click;tools;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;website_link;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;bookmark;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;survey;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;details;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;right;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;certificate;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;right_mouse_button;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;panorama;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;categories;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;cover;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;diagram;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;recipes;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;default;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;print;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;songs;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;more_information;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;activity;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;gmail;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;audio;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;paypal;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;address;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;main_page;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;label;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;name;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;bottom;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;links_these_links;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;guide;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;bio;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;area;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;option;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;index;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;view;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;demonstration;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;google_search;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;definition;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;titles;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;forums;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;sidebar;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;amazon_com;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;script;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;same_time;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;agreement;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;pdf_format;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;biography;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;preview;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;bulletin;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;apartment;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;size;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
click;site_links;[createdbyagent,agentinvolvedwithitem,iteminvolvedwithagent];26
